Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2014-08-28,1996.74,0.09,17804.23,6.1,237.46,1.77,1.84,12.05,102.63,82.5,24.54,-0.738,5.3,11983.7,11462.5,207.0,121
2014-08-29,2003.37,0.07,17804.23,6.1,237.46,1.76,1.87,11.98,102.63,82.5,24.54,-0.735,5.3,11983.7,11462.5,207.0,121
2014-09-02,2002.28,0.09,17804.23,5.9,237.48,1.76,1.89,12.25,102.94,84.6,24.55,-0.735,5.5,11991.4,11503.7,206.4,121
2014-09-03,2000.72,0.09,17804.23,5.9,237.48,1.77,1.89,12.36,102.94,84.6,24.55,-0.735,5.5,11991.4,11503.7,206.4,122
2014-09-04,1997.65,0.09,17804.23,5.9,237.48,1.76,1.91,12.64,102.94,84.6,24.55,-0.735,5.5,11991.4,11503.7,206.4,122
2014-09-05,2007.71,0.09,17804.23,5.9,237.48,1.77,1.94,12.09,102.94,84.6,24.55,-0.73,5.5,11991.4,11503.7,206.4,122
2014-09-08,2001.54,0.09,17804.23,5.9,237.48,1.74,1.94,12.66,102.94,84.6,24.55,-0.73,5.5,11991.4,11503.7,206.4,122
2014-09-09,1988.44,0.09,17804.23,5.9,237.48,1.71,1.94,13.5,102.94,84.6,24.55,-0.73,5.5,11991.4,11503.7,206.4,122
2014-09-10,1995.69,0.09,17804.23,5.9,237.48,1.69,1.96,12.88,102.94,84.6,24.55,-0.73,5.5,11991.4,11503.7,206.4,122
2014-09-11,1997.45,0.09,17804.23,5.9,237.48,1.76,1.96,12.8,102.94,84.6,24.55,-0.73,5.5,11991.4,11503.7,206.4,122
2014-09-12,1985.54,0.09,17804.23,5.9,237.48,1.75,2.04,13.31,102.94,84.6,24.55,-0.719,5.5,11991.4,11503.7,206.4,122
2014-09-15,1984.13,0.09,17804.23,5.9,237.48,1.73,2.02,14.12,102.94,84.6,24.55,-0.719,5.5,11991.4,11503.7,206.4,122
2014-09-16,1998.98,0.09,17804.23,5.9,237.48,1.75,2.05,12.73,102.94,84.6,24.55,-0.719,5.5,11991.4,11503.7,206.4,122
2014-09-17,2001.57,0.09,17804.23,5.9,237.48,1.63,2.03,12.65,102.94,84.6,24.55,-0.719,5.5,11991.4,11503.7,206.4,123
2014-09-18,2011.36,0.09,17804.23,5.9,237.48,1.56,2.04,12.03,102.94,84.6,24.55,-0.719,5.5,11991.4,11503.7,206.4,123
2014-09-19,2010.4,0.09,17804.23,5.9,237.48,1.56,2.0,12.11,102.94,84.6,24.55,-0.702,5.5,11991.4,11503.7,206.4,123
2014-09-22,1994.29,0.09,17804.23,5.9,237.48,1.6,1.99,13.69,102.94,84.6,24.55,-0.702,5.5,11991.4,11503.7,206.4,123
2014-09-23,1982.77,0.09,17804.23,5.9,237.48,1.63,1.97,14.93,102.94,84.6,24.55,-0.702,5.5,11991.4,11503.7,206.4,123
2014-09-24,1998.3,0.09,17804.23,5.9,237.48,1.66,1.98,13.27,102.94,84.6,24.55,-0.702,5.5,11991.4,11503.7,206.4,123
2014-09-25,1965.99,0.09,17804.23,5.9,237.48,1.62,1.96,15.64,102.94,84.6,24.55,-0.702,5.5,11991.4,11503.7,206.4,123
2014-09-26,1982.85,0.09,17804.23,5.9,237.48,1.59,1.95,14.85,102.94,84.6,24.55,-0.681,5.5,11991.4,11503.7,206.4,123
2014-09-29,1977.8,0.08,17804.23,5.9,237.48,1.61,1.92,15.98,102.94,84.6,24.55,-0.681,5.5,11991.4,11503.7,206.4,123
2014-09-30,1972.29,0.07,17804.23,5.9,237.48,1.56,1.94,16.31,102.94,84.6,24.55,-0.681,5.5,11991.4,11503.7,206.4,123
2014-10-01,1946.16,0.09,17912.08,5.7,237.43,1.6,1.89,16.71,102.96,86.9,24.58,-0.681,5.4,12064.7,11577.5,203.4,124
2014-10-02,1946.17,0.09,17912.08,5.7,237.43,1.57,1.91,16.16,102.96,86.9,24.58,-0.681,5.4,12064.7,11577.5,203.4,124
2014-10-03,1967.9,0.09,17912.08,5.7,237.43,1.56,1.88,14.55,102.96,86.9,24.58,-0.661,5.4,12064.7,11577.5,203.4,124
2014-10-06,1964.82,0.09,17912.08,5.7,237.43,1.55,1.89,15.46,102.96,86.9,24.58,-0.661,5.4,12064.7,11577.5,203.4,124
2014-10-07,1935.1,0.09,17912.08,5.7,237.43,1.52,1.84,17.2,102.96,86.9,24.58,-0.661,5.4,12064.7,11577.5,203.4,124
2014-10-08,1968.89,0.09,17912.08,5.7,237.43,1.54,1.89,15.11,102.96,86.9,24.58,-0.661,5.4,12064.7,11577.5,203.4,124
2014-10-09,1928.21,0.08,17912.08,5.7,237.43,1.52,1.88,18.76,102.96,86.9,24.58,-0.661,5.4,12064.7,11577.5,203.4,124
2014-10-10,1906.13,0.09,17912.08,5.7,237.43,1.52,1.86,21.24,102.96,86.9,24.58,-0.647,5.4,12064.7,11577.5,203.4,124
2014-10-13,1874.74,0.09,17912.08,5.7,237.43,,,24.64,102.96,86.9,24.58,-0.647,5.4,12064.7,11577.5,203.4,124
2014-10-14,1877.7,0.09,17912.08,5.7,237.43,1.41,1.82,22.79,102.96,86.9,24.58,-0.647,5.4,12064.7,11577.5,203.4,124
2014-10-15,1862.49,0.09,17912.08,5.7,237.43,1.37,1.81,26.25,102.96,86.9,24.58,-0.647,5.4,12064.7,11577.5,203.4,125
2014-10-16,1862.76,0.09,17912.08,5.7,237.43,1.37,1.82,25.2,102.96,86.9,24.58,-0.647,5.4,12064.7,11577.5,203.4,125
2014-10-17,1886.76,0.09,17912.08,5.7,237.43,1.43,1.83,21.99,102.96,86.9,24.58,-0.638,5.4,12064.7,11577.5,203.4,125
2014-10-20,1904.01,0.09,17912.08,5.7,237.43,1.45,1.83,18.57,102.96,86.9,24.58,-0.638,5.4,12064.7,11577.5,203.4,125
2014-10-21,1941.28,0.09,17912.08,5.7,237.43,1.42,1.85,16.08,102.96,86.9,24.58,-0.638,5.4,12064.7,11577.5,203.4,125
2014-10-22,1927.11,0.09,17912.08,5.7,237.43,1.47,1.84,17.87,102.96,86.9,24.58,-0.638,5.4,12064.7,11577.5,203.4,125
2014-10-23,1950.82,0.09,17912.08,5.7,237.43,1.43,1.88,16.53,102.96,86.9,24.58,-0.638,5.4,12064.7,11577.5,203.4,125
2014-10-24,1964.58,0.09,17912.08,5.7,237.43,1.46,1.88,16.11,102.96,86.9,24.58,-0.642,5.4,12064.7,11577.5,203.4,125
2014-10-27,1961.63,0.09,17912.08,5.7,237.43,1.44,1.86,16.04,102.96,86.9,24.58,-0.642,5.4,12064.7,11577.5,203.4,125
2014-10-28,1985.05,0.09,17912.08,5.7,237.43,1.47,1.88,14.39,102.96,86.9,24.58,-0.642,5.4,12064.7,11577.5,203.4,125
2014-10-29,1982.3,0.09,17912.08,5.7,237.43,1.47,1.86,15.15,102.96,86.9,24.58,-0.642,5.4,12064.7,11577.5,203.4,126
2014-10-30,1994.65,0.09,17912.08,5.7,237.43,1.49,1.84,14.52,102.96,86.9,24.58,-0.642,5.4,12064.7,11577.5,203.4,126
2014-10-31,2018.05,0.07,17912.08,5.7,237.43,1.53,1.85,14.03,102.96,86.9,24.58,-0.65,5.4,12064.7,11577.5,203.4,126
2014-11-03,2017.81,0.09,17912.08,5.8,236.98,1.55,1.84,14.73,103.6,88.8,24.66,-0.65,5.6,12083.9,11618.2,200.9,126
2014-11-04,2012.1,0.1,17912.08,5.8,236.98,1.49,1.83,14.89,103.6,88.8,24.66,-0.65,5.6,12083.9,11618.2,200.9,126
2014-11-05,2023.57,0.09,17912.08,5.8,236.98,1.54,1.84,14.17,103.6,88.8,24.66,-0.65,5.6,12083.9,11618.2,200.9,126
2014-11-06,2031.21,0.09,17912.08,5.8,236.98,1.58,1.85,13.67,103.6,88.8,24.66,-0.65,5.6,12083.9,11618.2,200.9,126
2014-11-07,2031.92,0.09,17912.08,5.8,236.98,1.59,1.81,13.12,103.6,88.8,24.66,-0.661,5.6,12083.9,11618.2,200.9,126
2014-11-10,2038.26,0.09,17912.08,5.8,236.98,1.58,1.83,12.67,103.6,88.8,24.66,-0.661,5.6,12083.9,11618.2,200.9,126
2014-11-11,2039.68,0.09,17912.08,5.8,236.98,,,12.92,103.6,88.8,24.66,-0.661,5.6,12083.9,11618.2,200.9,126
2014-11-12,2038.25,0.09,17912.08,5.8,236.98,1.53,1.82,13.02,103.6,88.8,24.66,-0.661,5.6,12083.9,11618.2,200.9,127
2014-11-13,2039.33,0.09,17912.08,5.8,236.98,1.48,1.82,13.79,103.6,88.8,24.66,-0.661,5.6,12083.9,11618.2,200.9,127
2014-11-14,2039.82,0.09,17912.08,5.8,236.98,1.45,1.78,13.31,103.6,88.8,24.66,-0.668,5.6,12083.9,11618.2,200.9,127
2014-11-17,2041.32,0.1,17912.08,5.8,236.98,1.42,1.8,13.99,103.6,88.8,24.66,-0.668,5.6,12083.9,11618.2,200.9,127
2014-11-18,2051.8,0.11,17912.08,5.8,236.98,1.42,1.79,13.86,103.6,88.8,24.66,-0.668,5.6,12083.9,11618.2,200.9,127
2014-11-19,2048.72,0.1,17912.08,5.8,236.98,1.39,1.82,13.96,103.6,88.8,24.66,-0.668,5.6,12083.9,11618.2,200.9,127
2014-11-20,2052.75,0.1,17912.08,5.8,236.98,1.41,1.81,13.58,103.6,88.8,24.66,-0.668,5.6,12083.9,11618.2,200.9,127
2014-11-21,2063.5,0.1,17912.08,5.8,236.98,1.44,1.78,12.9,103.6,88.8,24.66,-0.667,5.6,12083.9,11618.2,200.9,127
2014-11-24,2069.41,0.1,17912.08,5.8,236.98,1.43,1.77,12.62,103.6,88.8,24.66,-0.667,5.6,12083.9,11618.2,200.9,127
2014-11-25,2067.03,0.1,17912.08,5.8,236.98,1.47,1.76,12.25,103.6,88.8,24.66,-0.667,5.6,12083.9,11618.2,200.9,127
2014-11-26,2072.83,0.1,17912.08,5.8,236.98,1.44,1.71,12.07,103.6,88.8,24.66,-0.667,5.6,12083.9,11618.2,200.9,128
2014-11-28,2067.56,0.08,17912.08,5.8,236.98,1.39,1.71,13.33,103.6,88.8,24.66,-0.658,5.6,12083.9,11618.2,200.9,128
2014-12-01,2053.44,0.13,17912.08,5.6,236.25,1.39,1.73,14.29,103.62,93.6,24.62,-0.658,6.0,12096.1,11701.9,197.0,128
2014-12-02,2066.55,0.12,17912.08,5.6,236.25,1.36,1.73,12.85,103.62,93.6,24.62,-0.658,6.0,12096.1,11701.9,197.0,128
2014-12-03,2074.33,0.12,17912.08,5.6,236.25,1.38,1.72,12.47,103.62,93.6,24.62,-0.658,6.0,12096.1,11701.9,197.0,128
2014-12-04,2071.92,0.12,17912.08,5.6,236.25,1.36,1.7,12.38,103.62,93.6,24.62,-0.658,6.0,12096.1,11701.9,197.0,128
2014-12-05,2075.37,0.12,17912.08,5.6,236.25,1.35,1.66,11.82,103.62,93.6,24.62,-0.644,6.0,12096.1,11701.9,197.0,128
2014-12-08,2060.31,0.12,17912.08,5.6,236.25,1.24,1.62,14.21,103.62,93.6,24.62,-0.644,6.0,12096.1,11701.9,197.0,128
2014-12-09,2059.82,0.12,17912.08,5.6,236.25,1.34,1.58,14.89,103.62,93.6,24.62,-0.644,6.0,12096.1,11701.9,197.0,128
2014-12-10,2026.14,0.12,17912.08,5.6,236.25,1.27,1.59,18.53,103.62,93.6,24.62,-0.644,6.0,12096.1,11701.9,197.0,129
2014-12-11,2035.33,0.12,17912.08,5.6,236.25,1.27,1.57,20.08,103.62,93.6,24.62,-0.644,6.0,12096.1,11701.9,197.0,129
2014-12-12,2002.33,0.12,17912.08,5.6,236.25,1.2,1.54,21.08,103.62,93.6,24.62,-0.623,6.0,12096.1,11701.9,197.0,129
2014-12-15,1989.63,0.11,17912.08,5.6,236.25,1.17,1.52,20.42,103.62,93.6,24.62,-0.623,6.0,12096.1,11701.9,197.0,129
2014-12-16,1972.74,0.12,17912.08,5.6,236.25,1.21,1.49,23.57,103.62,93.6,24.62,-0.623,6.0,12096.1,11701.9,197.0,129
2014-12-17,2012.89,0.13,17912.08,5.6,236.25,1.22,1.52,19.44,103.62,93.6,24.62,-0.623,6.0,12096.1,11701.9,197.0,129
2014-12-18,2061.23,0.13,17912.08,5.6,236.25,1.2,1.55,16.81,103.62,93.6,24.62,-0.623,6.0,12096.1,11701.9,197.0,129
2014-12-19,2070.65,0.13,17912.08,5.6,236.25,1.27,1.5,16.49,103.62,93.6,24.62,-0.601,6.0,12096.1,11701.9,197.0,129
2014-12-22,2078.54,0.13,17912.08,5.6,236.25,1.29,1.46,15.25,103.62,93.6,24.62,-0.601,6.0,12096.1,11701.9,197.0,129
2014-12-23,2082.17,0.13,17912.08,5.6,236.25,1.3,1.53,14.8,103.62,93.6,24.62,-0.601,6.0,12096.1,11701.9,197.0,129
2014-12-24,2081.88,0.13,17912.08,5.6,236.25,1.26,1.54,14.37,103.62,93.6,24.62,-0.601,6.0,12096.1,11701.9,197.0,130
2014-12-26,2088.77,0.13,17912.08,5.6,236.25,1.26,1.52,14.5,103.62,93.6,24.62,-0.581,6.0,12096.1,11701.9,197.0,130
2014-12-29,2090.57,0.13,17912.08,5.6,236.25,1.22,1.5,15.06,103.62,93.6,24.62,-0.581,6.0,12096.1,11701.9,197.0,130
2014-12-30,2080.35,0.13,17912.08,5.6,236.25,1.21,1.51,15.92,103.62,93.6,24.62,-0.581,6.0,12096.1,11701.9,197.0,130
2014-12-31,2058.9,0.06,17912.08,5.6,236.25,1.27,1.5,19.2,103.62,93.6,24.62,-0.581,6.0,12096.1,11701.9,197.0,130
2015-01-02,2058.2,0.12,18063.53,5.7,234.75,1.3,1.46,17.79,102.79,98.1,24.75,-0.56,6.3,12066.7,11774.2,192.0,130
2015-01-05,2020.58,0.12,18063.53,5.7,234.75,1.25,1.36,19.92,102.79,98.1,24.75,-0.56,6.3,12066.7,11774.2,192.0,130
2015-01-06,2002.61,0.12,18063.53,5.7,234.75,1.16,1.32,21.12,102.79,98.1,24.75,-0.56,6.3,12066.7,11774.2,192.0,130
2015-01-07,2025.9,0.12,18063.53,5.7,234.75,1.16,1.34,19.31,102.79,98.1,24.75,-0.56,6.3,12066.7,11774.2,192.0,131
2015-01-08,2062.14,0.12,18063.53,5.7,234.75,1.21,1.41,17.01,102.79,98.1,24.75,-0.56,6.3,12066.7,11774.2,192.0,131
2015-01-09,2044.81,0.12,18063.53,5.7,234.75,1.2,1.39,17.55,102.79,98.1,24.75,-0.542,6.3,12066.7,11774.2,192.0,131
2015-01-12,2028.26,0.12,18063.53,5.7,234.75,1.16,1.36,19.6,102.79,98.1,24.75,-0.542,6.3,12066.7,11774.2,192.0,131
2015-01-13,2023.03,0.12,18063.53,5.7,234.75,1.05,1.37,20.56,102.79,98.1,24.75,-0.542,6.3,12066.7,11774.2,192.0,131
2015-01-14,2011.27,0.12,18063.53,5.7,234.75,1.18,1.35,21.48,102.79,98.1,24.75,-0.542,6.3,12066.7,11774.2,192.0,131
2015-01-15,1992.67,0.12,18063.53,5.7,234.75,1.18,1.33,22.39,102.79,98.1,24.75,-0.542,6.3,12066.7,11774.2,192.0,131
2015-01-16,2019.42,0.13,18063.53,5.7,234.75,1.19,1.34,20.95,102.79,98.1,24.75,-0.526,6.3,12066.7,11774.2,192.0,131
2015-01-20,2022.55,0.12,18063.53,5.7,234.75,1.19,1.29,19.89,102.79,98.1,24.75,-0.526,6.3,12066.7,11774.2,192.0,131
2015-01-21,2032.12,0.12,18063.53,5.7,234.75,1.17,1.34,18.85,102.79,98.1,24.75,-0.526,6.3,12066.7,11774.2,192.0,132
2015-01-22,2063.15,0.12,18063.53,5.7,234.75,1.19,1.37,16.4,102.79,98.1,24.75,-0.526,6.3,12066.7,11774.2,192.0,132
2015-01-23,2051.82,0.12,18063.53,5.7,234.75,1.21,1.29,16.66,102.79,98.1,24.75,-0.516,6.3,12066.7,11774.2,192.0,132
2015-01-26,2057.09,0.12,18063.53,5.7,234.75,1.24,1.29,15.52,102.79,98.1,24.75,-0.516,6.3,12066.7,11774.2,192.0,132
2015-01-27,2029.55,0.11,18063.53,5.7,234.75,1.29,1.29,17.22,102.79,98.1,24.75,-0.516,6.3,12066.7,11774.2,192.0,132
2015-01-28,2002.16,0.12,18063.53,5.7,234.75,1.24,1.23,20.44,102.79,98.1,24.75,-0.516,6.3,12066.7,11774.2,192.0,132
2015-01-29,2021.25,0.11,18063.53,5.7,234.75,1.31,1.26,18.76,102.79,98.1,24.75,-0.516,6.3,12066.7,11774.2,192.0,132
2015-01-30,1994.99,0.06,18063.53,5.7,234.75,1.29,1.21,20.97,102.79,98.1,24.75,-0.512,6.3,12066.7,11774.2,192.0,132
2015-02-02,2020.85,0.12,18063.53,5.5,235.34,1.32,1.19,19.43,102.14,95.4,24.79,-0.512,6.4,12116.6,11880.4,191.1,132
2015-02-03,2050.03,0.12,18063.53,5.5,235.34,1.4,1.27,17.33,102.14,95.4,24.79,-0.512,6.4,12116.6,11880.4,191.1,132
2015-02-04,2041.51,0.11,18063.53,5.5,235.34,1.35,1.29,18.33,102.14,95.4,24.79,-0.512,6.4,12116.6,11880.4,191.1,133
2015-02-05,2062.52,0.12,18063.53,5.5,235.34,1.38,1.31,16.85,102.14,95.4,24.79,-0.512,6.4,12116.6,11880.4,191.1,133
2015-02-06,2055.47,0.11,18063.53,5.5,235.34,1.36,1.3,17.29,102.14,95.4,24.79,-0.515,6.4,12116.6,11880.4,191.1,133
2015-02-09,2046.74,0.12,18063.53,5.5,235.34,1.36,1.31,18.55,102.14,95.4,24.79,-0.515,6.4,12116.6,11880.4,191.1,133
2015-02-10,2068.59,0.12,18063.53,5.5,235.34,1.32,1.34,17.23,102.14,95.4,24.79,-0.515,6.4,12116.6,11880.4,191.1,133
2015-02-11,2068.53,0.12,18063.53,5.5,235.34,1.32,1.33,16.96,102.14,95.4,24.79,-0.515,6.4,12116.6,11880.4,191.1,133
2015-02-12,2088.48,0.12,18063.53,5.5,235.34,1.37,1.38,15.34,102.14,95.4,24.79,-0.515,6.4,12116.6,11880.4,191.1,133
2015-02-13,2096.99,0.12,18063.53,5.5,235.34,1.32,1.36,14.69,102.14,95.4,24.79,-0.521,6.4,12116.6,11880.4,191.1,133
2015-02-17,2100.34,0.12,18063.53,5.5,235.34,1.33,1.44,15.8,102.14,95.4,24.79,-0.521,6.4,12116.6,11880.4,191.1,133
2015-02-18,2099.68,0.12,18063.53,5.5,235.34,1.32,1.45,15.45,102.14,95.4,24.79,-0.521,6.4,12116.6,11880.4,191.1,134
2015-02-19,2097.45,0.12,18063.53,5.5,235.34,1.35,1.44,15.29,102.14,95.4,24.79,-0.521,6.4,12116.6,11880.4,191.1,134
2015-02-20,2110.3,0.12,18063.53,5.5,235.34,1.37,1.46,14.3,102.14,95.4,24.79,-0.529,6.4,12116.6,11880.4,191.1,134
2015-02-23,2109.66,0.11,18063.53,5.5,235.34,1.34,1.42,14.56,102.14,95.4,24.79,-0.529,6.4,12116.6,11880.4,191.1,134
2015-02-24,2115.48,0.11,18063.53,5.5,235.34,1.33,1.39,13.69,102.14,95.4,24.79,-0.529,6.4,12116.6,11880.4,191.1,134
2015-02-25,2113.86,0.11,18063.53,5.5,235.34,1.36,1.35,13.84,102.14,95.4,24.79,-0.529,6.4,12116.6,11880.4,191.1,134
2015-02-26,2110.74,0.11,18063.53,5.5,235.34,1.49,1.37,13.91,102.14,95.4,24.79,-0.529,6.4,12116.6,11880.4,191.1,134
2015-02-27,2104.5,0.06,18063.53,5.5,235.34,1.49,1.37,13.34,102.14,95.4,24.79,-0.537,6.4,12116.6,11880.4,191.1,134
2015-03-02,2117.39,0.12,18063.53,5.4,235.98,1.54,1.42,13.04,101.79,93.0,24.86,-0.537,5.9,12176.1,11892.9,191.5,134
2015-03-03,2107.78,0.12,18063.53,5.4,235.98,1.57,1.44,13.86,101.79,93.0,24.86,-0.537,5.9,12176.1,11892.9,191.5,134
2015-03-04,2098.53,0.11,18063.53,5.4,235.98,1.61,1.46,14.23,101.79,93.0,24.86,-0.537,5.9,12176.1,11892.9,191.5,135
2015-03-05,2101.04,0.11,18063.53,5.4,235.98,1.53,1.46,14.04,101.79,93.0,24.86,-0.537,5.9,12176.1,11892.9,191.5,135
2015-03-06,2071.26,0.12,18063.53,5.4,235.98,1.55,1.51,15.2,101.79,93.0,24.86,-0.541,5.9,12176.1,11892.9,191.5,135
2015-03-09,2079.43,0.12,18063.53,5.4,235.98,1.47,1.5,15.06,101.79,93.0,24.86,-0.541,5.9,12176.1,11892.9,191.5,135
2015-03-10,2044.16,0.12,18063.53,5.4,235.98,1.36,1.44,16.69,101.79,93.0,24.86,-0.541,5.9,12176.1,11892.9,191.5,135
2015-03-11,2040.24,0.11,18063.53,5.4,235.98,1.45,1.41,16.87,101.79,93.0,24.86,-0.541,5.9,12176.1,11892.9,191.5,135
2015-03-12,2065.95,0.11,18063.53,5.4,235.98,1.41,1.43,15.42,101.79,93.0,24.86,-0.541,5.9,12176.1,11892.9,191.5,135
2015-03-13,2053.4,0.11,18063.53,5.4,235.98,1.4,1.45,16.0,101.79,93.0,24.86,-0.543,5.9,12176.1,11892.9,191.5,135
2015-03-16,2081.19,0.12,18063.53,5.4,235.98,1.27,1.44,15.61,101.79,93.0,24.86,-0.543,5.9,12176.1,11892.9,191.5,135
2015-03-17,2074.28,0.12,18063.53,5.4,235.98,1.34,1.36,15.66,101.79,93.0,24.86,-0.543,5.9,12176.1,11892.9,191.5,135
2015-03-18,2099.5,0.11,18063.53,5.4,235.98,1.33,1.36,13.97,101.79,93.0,24.86,-0.543,5.9,12176.1,11892.9,191.5,136
2015-03-19,2089.27,0.12,18063.53,5.4,235.98,1.49,1.35,14.07,101.79,93.0,24.86,-0.543,5.9,12176.1,11892.9,191.5,136
2015-03-20,2108.1,0.12,18063.53,5.4,235.98,1.5,1.33,13.02,101.79,93.0,24.86,-0.545,5.9,12176.1,11892.9,191.5,136
2015-03-23,2104.42,0.12,18063.53,5.4,235.98,1.48,1.32,13.41,101.79,93.0,24.86,-0.545,5.9,12176.1,11892.9,191.5,136
2015-03-24,2091.5,0.11,18063.53,5.4,235.98,1.53,1.3,13.62,101.79,93.0,24.86,-0.545,5.9,12176.1,11892.9,191.5,136
2015-03-25,2061.05,0.12,18063.53,5.4,235.98,1.56,1.34,15.44,101.79,93.0,24.86,-0.545,5.9,12176.1,11892.9,191.5,136
2015-03-26,2056.15,0.11,18063.53,5.4,235.98,1.57,1.4,15.8,101.79,93.0,24.86,-0.545,5.9,12176.1,11892.9,191.5,136
2015-03-27,2061.02,0.12,18063.53,5.4,235.98,1.54,1.37,15.07,101.79,93.0,24.86,-0.547,5.9,12176.1,11892.9,191.5,136
2015-03-30,2086.24,0.12,18063.53,5.4,235.98,1.49,1.38,14.51,101.79,93.0,24.86,-0.547,5.9,12176.1,11892.9,191.5,136
2015-03-31,2067.89,0.06,18063.53,5.4,235.98,1.51,1.38,15.29,101.79,93.0,24.86,-0.547,5.9,12176.1,11892.9,191.5,136
2015-04-01,2059.69,0.12,18279.78,5.4,236.22,1.58,1.32,15.11,101.23,95.9,24.89,-0.547,5.9,12209.1,11932.5,190.9,137
2015-04-02,2066.96,0.12,18279.78,5.4,236.22,1.56,1.37,14.67,101.23,95.9,24.89,-0.547,5.9,12209.1,11932.5,190.9,137
2015-04-06,2080.62,0.13,18279.78,5.4,236.22,1.6,1.41,14.74,101.23,95.9,24.89,-0.549,5.9,12209.1,11932.5,190.9,137
2015-04-07,2076.33,0.12,18279.78,5.4,236.22,1.6,1.37,14.78,101.23,95.9,24.89,-0.549,5.9,12209.1,11932.5,190.9,137
2015-04-08,2081.9,0.12,18279.78,5.4,236.22,1.58,1.38,13.98,101.23,95.9,24.89,-0.549,5.9,12209.1,11932.5,190.9,137
2015-04-09,2091.18,0.12,18279.78,5.4,236.22,1.59,1.41,13.09,101.23,95.9,24.89,-0.549,5.9,12209.1,11932.5,190.9,137
2015-04-10,2102.06,0.12,18279.78,5.4,236.22,1.56,1.39,12.58,101.23,95.9,24.89,-0.552,5.9,12209.1,11932.5,190.9,137
2015-04-13,2092.43,0.13,18279.78,5.4,236.22,1.55,1.4,13.94,101.23,95.9,24.89,-0.552,5.9,12209.1,11932.5,190.9,137
2015-04-14,2095.84,0.13,18279.78,5.4,236.22,1.55,1.37,13.67,101.23,95.9,24.89,-0.552,5.9,12209.1,11932.5,190.9,137
2015-04-15,2106.63,0.13,18279.78,5.4,236.22,1.59,1.4,12.84,101.23,95.9,24.89,-0.552,5.9,12209.1,11932.5,190.9,138
2015-04-16,2104.99,0.13,18279.78,5.4,236.22,1.58,1.4,12.6,101.23,95.9,24.89,-0.552,5.9,12209.1,11932.5,190.9,138
2015-04-17,2081.18,0.13,18279.78,5.4,236.22,1.65,1.36,13.89,101.23,95.9,24.89,-0.553,5.9,12209.1,11932.5,190.9,138
2015-04-20,2100.4,0.13,18279.78,5.4,236.22,1.6,1.35,13.3,101.23,95.9,24.89,-0.553,5.9,12209.1,11932.5,190.9,138
2015-04-21,2097.29,0.13,18279.78,5.4,236.22,1.59,1.37,13.25,101.23,95.9,24.89,-0.553,5.9,12209.1,11932.5,190.9,138
2015-04-22,2107.96,0.13,18279.78,5.4,236.22,1.6,1.42,12.71,101.23,95.9,24.89,-0.553,5.9,12209.1,11932.5,190.9,138
2015-04-23,2112.93,0.13,18279.78,5.4,236.22,1.7,1.41,12.48,101.23,95.9,24.89,-0.553,5.9,12209.1,11932.5,190.9,138
2015-04-24,2117.69,0.13,18279.78,5.4,236.22,1.71,1.39,12.29,101.23,95.9,24.89,-0.554,5.9,12209.1,11932.5,190.9,138
2015-04-27,2108.92,0.13,18279.78,5.4,236.22,1.71,1.4,13.12,101.23,95.9,24.89,-0.554,5.9,12209.1,11932.5,190.9,138
2015-04-28,2114.76,0.13,18279.78,5.4,236.22,1.69,1.44,12.41,101.23,95.9,24.89,-0.554,5.9,12209.1,11932.5,190.9,138
2015-04-29,2106.85,0.13,18279.78,5.4,236.22,1.7,1.5,13.39,101.23,95.9,24.89,-0.554,5.9,12209.1,11932.5,190.9,139
2015-04-30,2085.51,0.08,18279.78,5.4,236.22,1.72,1.47,14.55,101.23,95.9,24.89,-0.554,5.9,12209.1,11932.5,190.9,139
2015-05-01,2108.29,0.13,18279.78,5.6,237.0,1.72,1.52,12.7,100.77,90.7,24.97,-0.551,5.8,12275.4,11963.8,193.4,139
2015-05-04,2114.49,0.13,18279.78,5.6,237.0,1.69,1.56,12.85,100.77,90.7,24.97,-0.551,5.8,12275.4,11963.8,193.4,139
2015-05-05,2089.46,0.13,18279.78,5.6,237.0,1.72,1.57,14.31,100.77,90.7,24.97,-0.551,5.8,12275.4,11963.8,193.4,139
2015-05-06,2080.15,0.13,18279.78,5.6,237.0,1.69,1.6,15.15,100.77,90.7,24.97,-0.551,5.8,12275.4,11963.8,193.4,139
2015-05-07,2088.0,0.13,18279.78,5.6,237.0,1.66,1.55,15.13,100.77,90.7,24.97,-0.551,5.8,12275.4,11963.8,193.4,139
2015-05-08,2116.1,0.13,18279.78,5.6,237.0,1.66,1.57,12.86,100.77,90.7,24.97,-0.548,5.8,12275.4,11963.8,193.4,139
2015-05-11,2105.33,0.13,18279.78,5.6,237.0,1.64,1.66,13.85,100.77,90.7,24.97,-0.548,5.8,12275.4,11963.8,193.4,139
2015-05-12,2099.12,0.13,18279.78,5.6,237.0,1.65,1.67,13.86,100.77,90.7,24.97,-0.548,5.8,12275.4,11963.8,193.4,139
2015-05-13,2098.48,0.13,18279.78,5.6,237.0,1.67,1.68,13.76,100.77,90.7,24.97,-0.548,5.8,12275.4,11963.8,193.4,140
